ID,Original Sentence,Generated Sentence,Substituted Sentence,Query Count,Attack Success
863,"Thailand Tackles Bird Flu Epidemic BANGKOK, Thailand Sept. 30, 2004 - Millions of volunteers led by emergency teams fanned out across Thailand on Thursday in a new drive to fight bird flu after the prime minister gave officials 30 days to eradicate the epidemic.","Thailand Tackles Bird Flu Epidemic BANGKOK, Thailand Sept. 30, 2004 - Millions of volunteers led by emergency teams fanned out across Thailand on Thursday in a new drive to fight bird flu after the prime minister gave officials 30 days to eradicate the epidemic.","Thailand Tackles Bird Flu Epidemic BANGKOK, Thailand Sept. 30, 2004 - Millions of volunteers led by emergency teams fanned out across Thailand on Thursday in a new drive to fight bird flu after the prime minister gave officials 30 days to eradicate the epidemic.",1384,True
864,"Edwards Banned from Games - Source  ATHENS (Reuters) - World 100 meters champion Torri Edwards  will miss the Athens Olympics after her appeal against a  two-year drugs ban was dismissed on Tuesday, a source told  Reuters.","Edwards Banned from Games - Source ATHENS (Reuters) - World 100 meters champion Torri Edwards will miss the Athens Olympics after her appeal against a two-year drugs ban was dismissed on Tuesday, a source told Reuters.","Edwards Banned from Games - Source ATHENS (Reuters) - World 100 meters champion Torri Edwards will miss the Athens Olympics after her appeal against a two-year drugs ban was dismissed on Tuesday, a source told Reuters.",1190,True
865,"After Wait, Google Set for Market Debut  NEW YORK (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 billion.","After Wait, Google Set for Market Debut NEW YORK (Reuters) - Shares of Google Inc. will make their Nasdaq stock market debut on Thursday after the year's most anticipated initial public offering priced far below initial estimates, raising \$1.67 billion.","After Wait, Google Set for Market Debut NEW YORK (Reuters) - Shares of Google Inc. will make their Nasdaq stock market debut on Thursday after the year's most anticipated initial public offering priced far below initial estimates, raising \$1.67 billion.",1487,True
866,"Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night. ","Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night.","Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night.",1245,True
867,Angels Suspend Guillen Without Pay (AP) AP - Angels left fielder Jose Guillen was suspended for the rest of the season Sunday because of his outburst after being lifted for a pinch runner a day earlier.,Angels Suspend Guillen Without Pay (AP) AP - Angels left fielder Jose Guillen was suspended for the rest of the season Sunday because of his outburst after being lifted for a pinch runner a day earlier.,Angels Suspend Guillen Without Pay (AP) AP - Angels left fielder Jose Guillen was suspended for the rest of the season Sunday because of his outburst after being lifted for a pinch runner a day earlier.,1188,True
868,"Powell Meets with Middle East Leaders CBN.com - (CBN News) -ERUSALEM  -h the death of Yasser Arafat behind them, the Palestinians and Israelis are now facing an historic opportunity to move forward in peace.","Powell Meets with Middle East Leaders CBN.com - (CBN News) -ERUSALEM -h the death of Yasser Arafat behind them, the Palestinians and Israelis are now facing an historic opportunity to move forward in peace.","Powell Meets with Middle East Leaders CBN.com - (CBN News) -ERUSALEM -h the death of Yasser Arafat behind them, the Palestinians and Israelis are now facing an historic opportunity to move forward in peace.",1192,True
869,"US May Have New Case of Mad Cow Disease  WASHINGTON (Reuters) - A final test is likely to confirm a  second U.S. case of mad cow disease, experts said on Thursday,  though they see a small possibility the animal, which tested  ""inconclusive"" in two preliminary tests, could be given a clean  bill of health.","US May Have New Case of Mad Cow Disease WASHINGTON (Reuters) - A final test is likely to confirm a second U.S. case of mad cow disease, experts said on Thursday, though they see a small possibility the animal, which tested ""inconclusive"" in two preliminary tests, could be given a clean jailbird of health.","US May Have New Case of Mad Cow Disease WASHINGTON (Reuters) - A final test is likely to confirm a second U.S. case of mad cow disease, experts said on Thursday, though they see a small possibility the animal, which tested ""inconclusive"" in two preliminary tests, could be given a clean jailbird of health.",19,True
870,Feyenoord cuts PSV #39;s lead to three Feyenoord cut PSV Eindhoven #39;s lead atop the Dutch Premiership to three points on Sunday as Bart Goor equalized two minutes into injury time for a 3-3 draw with the leaders.,Feyenoord cuts PSV #39;s lead to three Feyenoord cut PSV Eindhoven #39;s lead atop the Dutch Premiership to three points on Sunday as Bart Goor equalized two minutes into injury time for a 3-3 draw with the leaders.,Feyenoord cuts PSV #39;s lead to three Feyenoord cut PSV Eindhoven #39;s lead atop the Dutch Premiership to three points on Sunday as Bart Goor equalized two minutes into injury time for a 3-3 draw with the leaders.,1191,True
871,England job remains full-time THE Football Association yesterday insisted it has no plans to reduce the England coach #39;s job to a part-time position. A report in the Daily Mirror claimed the FA was considering appointing a Premiership boss ,England job remains full-time THE Football Association yesterday insisted it has no plans to reduce the England coach #39;s job to a part-time position. A report in the Daily Mirror claimed the FA was considering appointing a Premiership boss,England job remains full-time THE Football Association yesterday insisted it has no plans to reduce the England coach #39;s job to a part-time position. A report in the Daily Mirror claimed the FA was considering appointing a Premiership boss,1435,True
872,"NFL games on TV NY JETS (6-1) at BUFFALO (2-5) When, where: Sunday, 1 p.m., at Orchard Park, N.Y. TV: Ch. 4. Last meeting: New York won, 16-14, Oct. 10. Comments: The Jets pulled out the first meeting, 16-14, on a late 38-yard Doug Brien field goal. Chad Pennington threw for a season high 310 yards in that game, 90 of which went to ...","NFL games on TV NY JETS (6-1) at BUFFALO (2-5) When, where: Sunday, 1 p.m., at Orchard Park, N.Y. TV: Ch. 4. Last meeting: New York won, 16-14, Oct. 10. Comments: The Jets pulled out the first meeting, 16-14, on a late 38-yard Doug Brien field goal. Chad Pennington threw for a season high 310 yards in that game, 90 of which went to ...","NFL games on TV NY JETS (6-1) at BUFFALO (2-5) When, where: Sunday, 1 p.m., at Orchard Park, N.Y. TV: Ch. 4. Last meeting: New York won, 16-14, Oct. 10. Comments: The Jets pulled out the first meeting, 16-14, on a late 38-yard Doug Brien field goal. Chad Pennington threw for a season high 310 yards in that game, 90 of which went to ...",2190,True
873,"FedEx Quarterly Earnings More Than Double The world's top air-express shipper said earnings soared on strong revenue growth in its international, ground and freight services.","FedEx Quarterly Earnings More Than Double The world's top air-express shipper said earnings soared on strong revenue growth in its international, ground and freight services.","FedEx Quarterly Earnings More Than Double The world's top air-express shipper said earnings soared on strong revenue growth in its international, ground and freight services.",990,True
874,"US Says No Plans to Sign New Climate Change Pacts (Reuters) Reuters - The United States, considered an\environmental laggard by its critics, is unlikely to sign any\new pacts on climate change at a key environmental meeting this\month, a senior U.S. official said on Thursday.","US Says No Plans to Sign New Climate Change Pacts (Reuters) Reuters - The United States, considered an\environmental laggard by its critics, is unlikely to sign any\new pacts on climate change at a key environmental meeting this\month, a senior U.S. official said on Thursday.","US Says No Plans to Sign New Climate Change Pacts (Reuters) Reuters - The United States, considered an\environmental laggard by its critics, is unlikely to sign any\new pacts on climate change at a key environmental meeting this\month, a senior U.S. official said on Thursday.",1587,True
